timestamp,idx,n_total,method,aggregation,score,param.dim,param.attr_mode,param.weights_vec,raw.params
"2025-09-29 16:18:46,397",365,528,fastrp,mean_pool,0.5223,128,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:18:58,880",366,528,fastrp,global_attention,0.5257,128,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:19:11,433",367,528,fastrp,set2set,0.5566,128,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:19:24,353",368,528,fastrp,mil_attention,0.5013,128,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:19:38,209",369,528,fastrp,mean_pool,0.5204,128,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:19:51,299",370,528,fastrp,global_attention,0.5055,128,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:20:03,778",371,528,fastrp,set2set,0.5396,128,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:20:16,235",372,528,fastrp,mil_attention,0.498,128,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:20:30,033",373,528,fastrp,mean_pool,0.5212,128,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:20:42,568",374,528,fastrp,global_attention,0.5365,128,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:20:55,094",375,528,fastrp,set2set,0.4894,128,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:21:07,510",376,528,fastrp,mil_attention,0.5851,128,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:21:21,285",377,528,fastrp,mean_pool,0.5212,128,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:21:34,306",378,528,fastrp,global_attention,0.5376,128,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:21:46,888",379,528,fastrp,set2set,0.5383,128,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:21:59,399",380,528,fastrp,mil_attention,0.517,128,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:22:13,234",381,528,fastrp,mean_pool,0.521,128,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:22:25,781",382,528,fastrp,global_attention,0.5187,128,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:22:38,240",383,528,fastrp,set2set,0.5338,128,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:22:51,258",384,528,fastrp,mil_attention,0.5251,128,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:23:04,564",385,528,fastrp,mean_pool,0.5193,128,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:23:17,098",386,528,fastrp,global_attention,0.5129,128,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:23:30,370",387,528,fastrp,set2set,0.5304,128,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:23:43,561",388,528,fastrp,mil_attention,0.5302,128,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:23:57,013",389,528,fastrp,mean_pool,0.5197,128,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:24:09,758",390,528,fastrp,global_attention,0.5,128,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:24:23,054",391,528,fastrp,set2set,0.4839,128,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:24:35,726",392,528,fastrp,mil_attention,0.5214,128,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:24:49,155",393,528,fastrp,mean_pool,0.521,128,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:25:01,854",394,528,fastrp,global_attention,0.5034,128,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:25:15,122",395,528,fastrp,set2set,0.5398,128,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:25:28,366",396,528,fastrp,mil_attention,0.4976,128,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:25:41,845",397,528,fastrp,mean_pool,0.5213,128,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:25:54,541",398,528,fastrp,global_attention,0.5385,128,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:26:07,802",399,528,fastrp,set2set,0.4336,128,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:26:20,339",400,528,fastrp,mil_attention,0.5409,128,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:26:33,711",401,528,fastrp,mean_pool,0.5266,128,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:26:46,958",402,528,fastrp,global_attention,0.5139,128,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:26:59,707",403,528,fastrp,set2set,0.5838,128,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:27:12,461",404,528,fastrp,mil_attention,0.5297,128,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:27:26,283",405,528,fastrp,mean_pool,0.5191,128,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:27:38,929",406,528,fastrp,global_attention,0.5377,128,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:27:51,649",407,528,fastrp,set2set,0.4899,128,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:28:04,877",408,528,fastrp,mil_attention,0.554,128,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:28:18,891",409,528,fastrp,mean_pool,0.5201,128,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:28:31,564",410,528,fastrp,global_attention,0.5051,128,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:28:44,326",411,528,fastrp,set2set,0.5794,128,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:28:57,559",412,528,fastrp,mil_attention,0.5026,128,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:29:10,901",413,528,fastrp,mean_pool,0.5224,128,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:29:23,537",414,528,fastrp,global_attention,0.4956,128,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:29:36,723",415,528,fastrp,set2set,0.4675,128,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:29:49,169",416,528,fastrp,mil_attention,0.5318,128,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:30:02,508",417,528,fastrp,mean_pool,0.5217,128,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:30:15,634",418,528,fastrp,global_attention,0.5515,128,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:30:28,400",419,528,fastrp,set2set,0.5035,128,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:30:41,099",420,528,fastrp,mil_attention,0.5157,128,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:30:54,929",421,528,fastrp,mean_pool,0.5228,128,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:31:08,118",422,528,fastrp,global_attention,0.5206,128,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:31:20,844",423,528,fastrp,set2set,0.4784,128,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:31:33,465",424,528,fastrp,mil_attention,0.572,128,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:31:47,213",425,528,fastrp,mean_pool,0.5219,128,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:31:59,682",426,528,fastrp,global_attention,0.5261,128,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:32:12,293",427,528,fastrp,set2set,0.4761,128,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:32:25,360",428,528,fastrp,mil_attention,0.5568,128,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:32:38,881",429,528,fastrp,mean_pool,0.5229,128,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:32:51,592",430,528,fastrp,global_attention,0.5225,128,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:33:04,899",431,528,fastrp,set2set,0.5309,128,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:33:17,581",432,528,fastrp,mil_attention,0.5581,128,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:33:31,022",433,528,fastrp,mean_pool,0.5226,128,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:33:44,277",434,528,fastrp,global_attention,0.5197,128,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:33:57,510",435,528,fastrp,set2set,0.499,128,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:34:10,163",436,528,fastrp,mil_attention,0.5102,128,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:34:23,363",437,528,fastrp,mean_pool,0.5234,128,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:34:36,455",438,528,fastrp,global_attention,0.5906,128,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:34:49,020",439,528,fastrp,set2set,0.5328,128,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:35:01,428",440,528,fastrp,mil_attention,0.4944,128,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:35:51,244",445,528,fastrp,mean_pool,0.6167,256,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:36:11,827",446,528,fastrp,global_attention,0.5834,256,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:36:32,781",447,528,fastrp,set2set,0.5736,256,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:36:53,216",448,528,fastrp,mil_attention,0.5989,256,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:37:14,961",449,528,fastrp,mean_pool,0.616,256,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:37:35,847",450,528,fastrp,global_attention,0.6055,256,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:37:56,501",451,528,fastrp,set2set,0.6277,256,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:38:17,399",452,528,fastrp,mil_attention,0.6258,256,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:38:39,117",453,528,fastrp,mean_pool,0.6155,256,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:38:59,588",454,528,fastrp,global_attention,0.6564,256,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:39:20,124",455,528,fastrp,set2set,0.5816,256,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:39:40,557",456,528,fastrp,mil_attention,0.5904,256,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:40:02,619",457,528,fastrp,mean_pool,0.6183,256,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:40:23,562",458,528,fastrp,global_attention,0.5851,256,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:40:44,127",459,528,fastrp,set2set,0.5752,256,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:41:04,546",460,528,fastrp,mil_attention,0.628,256,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:41:26,276",461,528,fastrp,mean_pool,0.6179,256,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:41:47,351",462,528,fastrp,global_attention,0.6302,256,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:42:07,825",463,528,fastrp,set2set,0.5184,256,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:42:28,522",464,528,fastrp,mil_attention,0.6053,256,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:42:50,182",465,528,fastrp,mean_pool,0.6183,256,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:43:10,658",466,528,fastrp,global_attention,0.609,256,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:43:31,208",467,528,fastrp,set2set,0.5367,256,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:43:51,907",468,528,fastrp,mil_attention,0.6283,256,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:44:13,544",469,528,fastrp,mean_pool,0.6192,256,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:44:34,531",470,528,fastrp,global_attention,0.6326,256,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:44:55,024",471,528,fastrp,set2set,0.5362,256,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:45:15,522",472,528,fastrp,mil_attention,0.6043,256,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:45:37,182",473,528,fastrp,mean_pool,0.6188,256,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:45:58,164",474,528,fastrp,global_attention,0.6132,256,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:46:19,141",475,528,fastrp,set2set,0.537,256,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:46:39,909",476,528,fastrp,mil_attention,0.6123,256,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:47:01,095",477,528,fastrp,mean_pool,0.6199,256,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:47:22,079",478,528,fastrp,global_attention,0.567,256,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:47:43,106",479,528,fastrp,set2set,0.554,256,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:48:03,736",480,528,fastrp,mil_attention,0.5758,256,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:48:24,997",481,528,fastrp,mean_pool,0.6186,256,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:48:45,466",482,528,fastrp,global_attention,0.615,256,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
